N,P,K,temperature,humidity,ph,rainfall,label
83.61561347154745,128.66965437081842,75.25598120957144,17.961095041251284,68.49246787379509,6.3278342162437555,106.54387642220281,mulberry
107.64859587606591,28.040969838843132,57.85058994747109,21.692019151894247,99.98,5.65297037238996,104.20362358444552,watermelon
18.963214093773356,56.991390416621655,101.05037681802253,23.760086911697716,83.43773882139783,7.223735689631768,138.8018945819776,buckwheat
102.66922486759114,5.0,129.1859978904238,28.929402001674497,81.06945318330101,7.264470685250489,68.3559768448107,wheat
86.95135994042325,32.94379914999409,10.214204962613984,32.07956572163516,66.31839987095202,6.5567254934435875,179.45662279666374,parsley
45.519348234945085,34.5285315570758,5.0,17.518165676336096,76.71191730192835,7.880975547284827,95.62765164033704,salak
71.64490449815492,90.56619071657957,5.0,22.506985245571478,60.24986504977771,6.912439165959032,136.43959848356948,sweetpotato
33.25732392311806,82.09261781533158,89.21931154311301,21.59901677200124,27.930450594341096,7.085988914502668,136.31041827294143,persimmon
47.08371134142713,60.81074593070043,62.96320000932164,24.633386099372807,99.98,7.56356281657567,70.7960584095177,rambutan
85.74568946247302,83.79845038153701,48.27390169776485,31.565142447658715,70.38091241704842,6.530126456776157,70.50376968282286,pomelo
139.41809813440267,80.96950591160095,48.7871644166909,17.99986736014223,66.03971573683916,7.165603714153976,75.68300113123965,sweetpotato
55.444913403186156,29.768612898913968,25.852113369750633,18.5970445861775,56.14818103888599,6.500875624584335,77.66020113012513,cherry
22.2858721057918,84.32036635443868,38.083482342998266,20.78923914237224,33.253281505277776,5.586694651802244,97.0320298746078,cherry
71.79678603336248,34.05345661092495,38.05112266119395,35.655331599882004,90.9308639611842,6.479771275119844,84.6347651345092,peach
85.57375291639349,67.80024047877808,76.90357068162128,27.04247331985411,99.98,5.539239515565727,71.19838806460277,onion
81.75323554019643,26.595356966181964,53.11680156680528,28.597274794648655,91.098453697845,6.461265067086271,137.8818919061751,carambola
116.13428680784016,67.52069404640282,5.0,24.374730932326198,97.38434217858904,5.053123783881266,226.87201226060643,hazelnut
50.46833964558636,81.57250657271736,132.89066601903716,24.7833357559383,69.27883743266713,6.854227154359569,122.29371113435772,pumpkin
65.97209959082352,54.95841281820557,39.700255900619176,27.77287828953105,52.53444338696571,7.5049755088717935,20.21,gooseberry
72.67701297674436,33.27132807712006,118.70445295268463,24.344865899309465,72.23490087798834,6.108245668807559,20.21,ginger
12.160413700963332,87.29162974820406,73.40070481322958,19.73401529162103,71.57291559060405,6.7077056938059005,44.75772412229756,walnut
109.17087244984825,56.131380461885705,5.0,30.315213543756986,95.80452212469017,8.345479394102494,139.18770372379518,tomato
97.20215582985483,30.578231668753812,5.0,30.59309738831516,80.55051215493717,7.030745425107922,41.452562874847914,blueberry
34.619481090218876,57.21111155519665,61.0262655000856,23.2771556367553,99.98,6.4038072878542245,43.18739389407521,tomato
24.63970009281888,49.7752174831767,50.95424222855928,28.3394271484114,69.57707260449854,5.955905720172847,182.47733190382843,pistachio
0.0,33.648579136964514,5.0,17.283222658303043,76.33189567734277,4.629860185180721,32.57653505202305,mungbean
4.721215222515816,132.64745905595115,47.78467142211537,22.66574739385236,74.77181233973047,6.978359635375628,109.49399707114057,carrot
62.15069347097841,68.60578838465482,47.54464214048797,23.955717036318212,39.84402768501814,6.931666911172929,120.82833552255633,persimmon
72.88008132339942,59.25259535161332,72.45588165228924,27.73258246252317,62.021871626762355,7.473386742880432,147.58937104112428,tomato
68.15647621148246,61.000121629228616,144.57968999271822,30.830306756202035,60.085781038946514,7.185609179794191,147.53919652428345,parsley
31.742211555020802,99.10025032469953,72.40813121875007,21.73798411240155,73.63221536395179,5.096641498872934,71.07306664625051,parsley
86.4346941918393,5.0,100.26149031774452,16.182747402402892,66.08823961602381,5.878421857336372,196.3546019561457,pistachio
48.268182609701604,50.484080249943865,122.927323655221,32.72443275408159,54.99769559496373,6.773866552841134,106.33009044769207,tamarind
33.54597790910735,79.82890833433886,149.06762922286035,21.550362261257575,52.8697064528274,6.73579354652372,147.047530805665,dragonfruit
37.42965226277913,82.24195642080501,45.78819684682183,25.66356615773152,33.73818047469821,7.0279564369028975,87.24804700150744,peas
92.54106224619878,74.09317084895375,5.0,29.69122470325193,76.48664925504119,6.858725096755398,115.5441988248937,kiwi
0.0,47.96911542610607,47.30495552302758,32.310127773171146,73.87142126817055,8.581640534878064,20.21,rambutan
0.0,85.83452752785001,29.18612842653801,22.238304444191883,64.10978904833986,6.1973166984049985,39.94395102220027,clementine
0.0,5.0,105.88241472664575,26.568697554071015,99.98,6.513881065054626,58.267574686970505,mandarin
69.17242927457553,87.12794621378859,26.413898097413085,25.617351905206075,99.98,6.59071974009328,112.04049791285325,coconut
5.60912182176056,5.0,5.0,18.930778022406145,96.74086368609895,6.458724116614118,103.94435676707427,tomato
34.48357174524475,39.17958902118045,53.94348411682312,26.04493523731013,20.98326313552794,5.866701668022549,133.01921297850177,tangelo
9.375031623330393,58.46956121588866,75.3827316180363,17.60070165356366,80.37227964265225,6.1622932753822175,119.08015533496499,soursop
52.45701722567312,56.56271794906385,5.0,36.69876661949739,81.11065230297874,4.7732269763554696,54.567447456527624,beetroot
59.70585565827156,21.981721043055312,48.31227357955931,21.008390369410872,65.11709870673961,6.746155968000235,169.82698531738225,currant
49.55245774482003,36.51324253593724,5.0,30.15472014856498,54.46639968348954,6.35893353608077,152.63134067517987,pecan
0.0,58.97813709705189,5.0,29.09821569024095,73.46084300493763,6.387767019153309,58.09414965948264,turnip
58.413447679023406,60.568714205752315,53.03355381087134,29.26680555410204,82.52832074986729,4.7943829668344335,76.77228832547952,hemp
1.5676669592518024,5.0,45.444692863687834,32.87213907543013,90.00655228786286,6.49380605716215,59.32056909179062,pomelo
37.13022275545483,107.74561814319438,59.57743353330004,22.07391554487146,84.84756676284186,5.672704412613735,95.16031874743311,strawberry
0.0,99.59496174224965,66.43871327888893,25.355551930001443,25.92500186998791,6.369321756628251,139.98790376319232,persimmon
26.613229744002638,9.66540635104112,53.94137713225863,23.750798544828662,82.24197089729842,5.913426905244082,226.0831187738652,sunflower
0.0,44.08772211769131,28.791180937503793,31.11343695183231,60.99304464724052,7.1795211525101506,69.94408052830386,chia
32.314247131751046,57.80296369800132,5.0,20.035530892740276,70.35868212530846,7.129284856768786,123.40339636333402,eggplant
78.08336544993595,24.27410805484561,85.63027784391775,24.159802332874893,42.39761714904674,6.151240926369772,82.45481893873279,rice
45.38552976367352,16.767840177511587,129.18784768300006,33.760177862550826,77.15252320035708,7.484273140427898,179.74891925492335,sorghum
19.74764910173764,49.516431634050704,71.8360220553145,24.320684349228898,72.06429317132346,6.335300846172913,20.21,basil
84.12857337349666,58.974568755642856,44.91236584871731,26.196948251740395,86.8187523982535,6.574533608600568,39.37462247326971,pigeonpeas
58.65958729529872,56.50036184190109,74.73259425785056,30.53883576191877,74.9684978684313,6.940147433743938,138.3977957062216,peas
69.93316286087727,34.07069117585085,51.04413418266216,32.998575331886066,68.46452312554422,6.6355911790595234,20.21,currant
67.53786602686641,79.2288737324067,5.0,25.69802498769959,58.223140098582796,6.732639128253518,111.3237494707624,strawberry
92.66781794558364,46.79238398715885,105.84168588510856,24.153965175448946,29.187973274668003,6.556618533331752,202.68204551128693,amaranth
90.46799029016705,5.0,105.87627947799714,17.040880992914865,91.74025116791822,8.626371816444367,144.3496909996845,pear
54.672333186874205,43.50463855404671,97.82544237867126,21.264983494305127,69.35240338684105,8.229107363134261,116.87165323742998,blackgram
83.02928001432733,57.293622635708616,25.78902394757236,19.371401563729563,99.98,6.684983572958384,103.0471624060383,taro
107.56166518382057,93.13897604430667,54.79667988450866,23.403677548556395,86.58903894344289,6.6511193154192485,90.1440408912694,jackfruit
34.39662550140082,63.292460616767634,5.0,22.556901683600465,67.62431536208105,7.047804621817054,146.70319836772606,rambutan
79.26316278887423,58.52958391044051,68.21740438218903,27.559124054738632,33.195176128596756,6.6405593307456625,152.9961371639385,guava
18.5784129956184,34.479118758306285,89.68258230393798,23.858746725968675,50.16305412610515,6.751008721274712,139.6842851364744,parsley
30.385647281040075,53.76047804209046,64.89646343802174,25.621747132070062,74.50630108926964,6.562155485410029,95.35530457425891,apricot
58.39825230155583,34.59274834189883,14.767507134404546,23.453752951035625,72.37911783822699,6.047637136964774,76.80525533057667,asparagus
43.15903141570622,63.8959592065196,54.458813556547334,24.91108060896091,68.77941879479408,6.886692514887429,129.08345113312157,pumpkin
74.71046742326203,9.752521812151812,5.0,22.728379163819387,78.8982862871676,6.908024538008292,183.43389989443617,celery
34.58204913318274,18.255900038608708,132.77067640518447,27.577269231161527,58.35375034927446,6.740500237817355,100.41416531167151,persimmon
7.286114624192855,55.88279518247737,131.37212987072283,19.714046739898414,76.61096625612684,6.755622721374235,72.78344173810407,starfruit
35.28824515477313,38.222179614643316,131.7993701596399,24.59536733189609,62.85434676623838,5.306155929866405,93.42403528497876,yam
23.154395299886097,39.92083433376934,83.85732695224134,29.731510355720616,99.98,6.312291466963869,139.87379080523175,oats
32.24585206331181,58.35343147746962,117.72720124485402,26.098827704381257,86.62396607006255,5.914572785245845,153.13164472677013,parsley
0.0,62.1828556131185,58.73892800109722,19.19446704418432,62.33552966744113,4.733975451975745,151.7854552080952,pistachio
0.8772183978230004,43.68531372895845,64.03282014601338,26.854477000191533,56.30624928110039,6.49941140623756,88.12746182217774,jute
11.023379916662329,64.23426488335541,33.573976270090526,25.4475251926145,54.63593814832929,5.681326817897121,49.30609117646214,macadamia
31.338785798189637,46.79866239890228,141.018274703338,23.054596759342076,60.68675408995189,5.674788742858063,113.98164520910021,wheat
105.9381681980824,82.7837749975876,60.55756513306754,22.07249922383284,38.257872338937524,5.805154596713109,76.78077784741299,clementine
40.403657813092664,38.15815927128297,16.08783106329504,13.742424428685188,32.310215158114,6.610536125616578,24.09458882084469,tamarind
59.77470466332877,23.08659548170579,5.0,33.381851314213264,83.54928424583366,7.194992896516526,94.3347641697647,mangosteen
94.37086468064895,36.781778049983565,74.8960469688348,26.131301233586335,91.80523130980762,5.644317412230082,62.163622212818915,pomegranate
125.49025798572802,70.54472411198881,41.968394688969774,21.362016648650812,92.16949767211666,7.475216560893766,99.58989307298707,starfruit
104.89152315925224,51.787497113818105,107.87095334370778,25.765878710934317,88.05009624384793,6.7048535852761875,69.19190600728143,salak
23.134052688359446,92.81628295717556,21.156272188499553,27.314185067358224,83.65408501640037,6.750425568452275,189.03190431514827,mungbean
22.56579723242446,82.34086975537156,70.98614317420285,23.660084302131985,48.403790711574004,6.076322499360498,133.95673801783593,breadfruit
44.27446363890687,97.19038563422212,5.0,27.784667923709158,57.55167867927597,7.14220056444213,92.75757755825889,amaranth
0.0,37.90386108784851,82.0325151434528,22.991218279111933,86.22513102525704,5.926847694887464,20.21,turmeric
80.74825026573713,34.17619347941733,71.37572034995554,26.17650937427494,48.152470244370114,4.680062862438609,162.95538111992929,maize
8.590379903212792,60.16408346694984,34.92311180283933,27.68207416147444,78.51758851471325,5.734972191763867,151.3900547087763,beetroot
9.942326611396965,119.79786699367678,94.75933542876376,26.209842949739993,63.97401251559038,7.609664136254085,46.90700452568498,pecan
49.641913687748946,84.24090616658539,153.0370707835337,22.43285033760779,59.35799310729577,6.096080662599858,86.20914460152296,teff
29.015052455164092,53.96718161697003,67.18629983368257,21.225258067578167,99.98,7.047602990689479,76.50832284866837,olive
81.40520321780019,77.1631635641476,29.5191215624613,31.15617663791274,51.93946607675646,5.64301810502603,57.57095375806691,jambul
107.84842861451284,90.25320546610394,35.76900600766787,23.11759729761847,69.89535081131905,6.6695387562383575,114.67235036108355,pomegranate
101.34294311494892,13.736613958913267,36.229422669222764,25.834900559270537,90.69141738417366,8.199500996344737,140.6542194686763,jute
67.2458384454012,54.52202572711406,5.0,20.600368475717314,14.26,6.945480852123341,70.20315702703469,dragonfruit
32.59925567231409,106.68629427143047,5.0,22.501811714232936,99.98,7.137897522541941,54.41114702079155,betel
99.23136350671534,86.11154398587591,54.413314757487456,22.02485028497273,76.4193662254,7.364488275853323,140.13718133885823,basil
140.0,48.64415789193427,153.0406389683822,25.685861384306186,57.265281763565895,8.892827021232943,104.4760288723876,carrot
88.89052656327465,40.39905427957807,81.18798157828112,19.018072907020823,56.060151109950944,6.612814651979629,95.48296385420731,avocado
33.26291781253935,41.58420667796548,112.37584089870984,22.809274111350543,99.98,6.557944742723719,138.56389141556394,sunflower
75.27767944880762,5.0,5.0,24.306985027076447,80.92727460472544,6.672356418506997,101.08720697293353,cabbage
56.976856295106906,107.43812974208068,128.39975093388,26.92187440715305,82.29963457799188,6.5773509831541315,55.13785426631566,avocado
56.06683950323713,47.09434010829365,71.67922174165608,14.498233684753819,67.48513795722562,5.945496666958046,165.22783456337288,strawberry
58.491059852218896,44.91526082901341,5.0,29.479573492997602,66.75791864318848,4.982521125932483,151.53866893207606,apple
80.76811536421573,48.49686849163454,5.0,20.726631875231774,40.91351175632156,6.960245887701228,146.27522441901192,durian
76.4504119276792,49.22317873801282,5.769031789000763,25.6908229312109,62.66350922731741,6.795676418341398,20.21,apricot
89.38678389839828,131.82600818086004,127.29827456879458,24.752375667900875,14.26,7.09117551812607,115.83733449353024,carrot
65.39038965844543,31.206162274616776,26.086977870828136,34.42388527175418,63.81820127998053,6.868824548148193,50.00653898537066,chard
25.5370220064285,119.2287112337774,88.241562690866,35.29577663277685,74.42746292640474,5.04558852331261,110.48589869791482,raspberry
72.94640167952777,40.97226090975264,5.0,23.831891656112308,75.3823635413326,6.517552835537891,47.20432098727641,coffee
1.1604184847022978,21.854154492756543,91.04828448880585,16.567233490935656,67.70423315620044,6.801809712755427,126.79542426807376,date
55.63589463776448,56.17914105028817,36.57318220652139,26.59493808944562,50.86573397559508,7.4139863351153465,108.49308235746152,apricot
16.961022285013286,72.81084320364229,92.9748925707203,10.378883849106613,99.98,6.227960756519416,128.46017865465748,maize
27.179851737998263,36.50664212817281,5.0,28.982768187533996,75.85944790749248,5.430989494367668,72.15681641362295,mungbean
95.64670830620747,72.71987765481036,57.00278807928491,31.025960014340754,76.69386493547029,5.062781664473574,113.19623846553492,coconut
39.100042476552,5.0,71.36919159132805,30.004400869331867,49.201330582550426,7.059754989388578,126.5504358508105,carambola
0.0,50.77352737380434,5.0,20.457468756520676,99.98,7.988858417013557,20.21,hemp
70.69881934024671,106.57345831057054,52.46909652714755,23.344026901774313,47.22645114507066,7.056111397267472,103.93805282139249,banana
0.0,77.99354740201224,78.6449362813843,26.703493310269952,93.70905703479595,6.890853112830269,108.41547296984061,fig
16.869689355976355,36.944137338258884,60.255147769639784,24.552560522713247,54.505208374876105,5.972125852829171,151.20149913506094,coffee
63.48341017870511,41.459361465979185,120.54918968244692,25.46100263820452,77.87187283916235,7.385113185041447,31.417369763959456,turmeric
49.26152402771338,73.31478978140711,69.19440402294194,22.19432049418588,62.43061901044391,5.377063970003059,77.62554957602288,maize
104.1227482891135,70.61481871003508,99.21963519690371,20.931060642201746,53.32773848514709,6.330191889038055,45.164591285481116,basil
57.93179943288212,87.95142324257256,40.50199935402378,24.216104681008968,99.98,7.138618689897887,168.59605380064772,basil
30.872935243854737,81.61121702091033,5.0,33.61771336615426,84.2796318136413,6.150941257989515,119.57164535442922,amaranth
0.0,79.01759772496247,83.80143238872789,15.616657220098817,49.294130710790796,5.944202159003717,154.1616336901249,rye
66.33826106491107,22.25451376898471,5.0,25.086057086443038,83.30800070083963,7.096399493745164,137.36335025739746,grapes
114.30824647950158,37.132376245527894,61.656741531129875,28.08913605426376,99.98,5.406323000505036,96.30507344808142,pumpkin
57.65569524511743,108.22390673196841,5.0,20.183849207187336,74.42786833639555,6.451843175014244,114.05703374040779,lychee
15.048212936294654,69.71037062338985,68.04892427265204,27.7966141741777,83.87430435658091,6.269206247804048,78.25888699554494,walnut
69.5779535645975,145.0,5.0,27.175310106105307,55.37054314836084,5.870462764457908,55.05609480874519,cauliflower
20.38954877310061,56.53198681087656,129.32001332376282,29.18912547564785,36.183690629916924,4.389332164353998,130.98444681133756,date
111.36499655773531,58.92151995945497,5.0,26.52030186758585,32.724117301143586,5.8752850463479245,128.1932749908458,artichoke
74.21027207119695,60.27096777161425,132.92895022946266,22.97060572467467,52.31499532340007,5.910749844703061,127.01331579706972,grapes
62.57350010113663,13.064153137730685,5.0,29.400470432782253,88.8610241615153,8.186693079845798,110.93705544708988,blackberry
66.34356044055674,84.13275475340716,5.0,27.80673771884539,92.20614653600043,6.626183581745649,61.52044577251806,coffee
38.596300654060556,68.46078318170869,29.51926345817431,25.746970228182906,61.22996539378626,6.222791119204078,158.03836231019588,coffee
77.46681887027079,24.528416839134202,70.25575449413157,22.10123451710269,65.70641371082624,5.968250144056483,192.83069904749772,mungbean
44.91081630852881,43.43820453423028,83.207728743187,20.510189031879808,81.3905910786887,6.589428956528997,135.4126151155098,melon
6.559213856972065,46.028195589640966,77.31818519236154,21.614320289987518,56.65168815481886,6.686036422632123,119.01952197645593,fig
18.259362416731342,35.00271883415908,5.0,21.06890217669097,99.98,7.235382439994417,139.5506067541395,pomelo
0.0,50.832534537832885,50.11278825948089,29.094550921839854,69.69894689274288,7.788753106464597,129.6418376756355,papaya
78.15972001591052,64.23353094411931,51.46186825353761,30.6670951365422,54.00057060101081,5.8380284238569295,177.23050480989525,avocado
61.71635907067395,86.33506390464616,89.52122306198208,29.377170195077284,70.25091689155789,5.87040954504696,93.79714197367969,leek
73.6713255395768,75.3987122039461,5.0,19.678383214251742,96.70102155834536,7.610283596323979,106.75973953694006,tangelo
0.0,5.0,83.13125663228126,30.748206346788923,93.66073907742981,4.674395982210808,192.33897263163215,avocado
0.0,45.56065699283118,108.9167144740575,20.43673832722208,76.07440776334097,7.533091776610684,20.21,orange
2.6063461707936995,73.32079408162532,76.98649052460584,29.153668769392603,67.85408135076526,6.21250599714829,34.501220918189574,lettuce
27.257091147955308,108.40222566242575,94.73387017624766,23.865518617371112,41.12551219111295,6.353181998951996,20.21,macadamia
83.07697851288222,5.0,64.9137549071142,24.706179925441237,99.98,6.43443375545475,67.38795793757008,coconut
6.522967681449842,10.519097801364374,120.04837745590702,33.967475679157914,54.530743845603055,6.090696417893078,28.241606089614876,durian
2.9987061875052987,5.0,124.16421407892398,21.251169555208786,70.94540311047923,6.107666992153628,73.46737291703958,pomelo
98.38643528133105,24.461897257603827,107.90691389173566,18.832001386321412,40.05585924807051,8.318341120761632,184.4701504293341,mothbeans
0.0,94.42303332761473,89.58544387888628,23.352529995429226,69.48188973397953,5.272313631800376,77.79083327902461,sunflower
39.91055009411312,68.67817438891822,89.9958421987512,17.660968681403077,99.98,6.619991737265958,82.61773252010974,cherry
58.82117070755746,45.8925623458174,5.0,24.001928394056904,60.04288924173823,6.333220291159605,148.29935417931225,peach
13.747426804868752,110.03018507896903,63.28408362093287,32.972934826963964,67.80806068314143,5.9314351044070275,20.21,yam
0.0,68.94449104060706,80.95443743720189,26.08702293383555,54.74591285141116,7.193818299031099,55.55588000205747,papaya
0.0,65.46230999034887,93.25802986545523,25.524556391543516,44.58977463254352,5.61048123971955,48.76121021106309,blackgram
32.90780887447757,5.0,11.799405955478584,25.2605172987429,50.20653708461128,6.399019852945612,121.87665224295671,pear
98.78302007221157,87.88521969002912,91.66036242263914,24.61108893383331,99.98,6.034847761880516,98.91562405352907,lentil
1.5436965826240225,51.2631135028204,5.0,16.609265658855975,57.44369893627893,5.996414262385291,40.9457090345049,beetroot
61.377097272488385,21.489158391296716,127.76435311918357,27.300781343051707,78.85433054896748,6.809286670220435,127.04925050903888,blackgram
93.56753057110043,68.50019880171709,17.28078302890363,32.595210379241166,69.43372925968298,5.870949874768981,126.09421836469728,starfruit
77.86377817005295,68.44413325861447,77.19032296692589,19.702194738568238,99.98,6.3616409124820565,110.61892497453304,sweetpotato
88.51088607668053,5.0,100.82955473533752,24.07543757322258,51.75663395229263,6.3173032418995385,176.13379955562903,kiwi
123.21259582783529,29.57082069598889,102.15122981805187,27.224108574401733,75.09087608638367,7.829750317513554,186.84932574884107,longan
36.73770407913946,85.43836398341764,56.016442184347696,28.92199393662677,85.35522965417317,5.451197964529988,142.9101449085771,coconut
33.30260951627565,5.0,153.42768773745564,26.61533611805269,54.75735870880189,7.419349584431212,69.4046017035241,gooseberry
42.311547732607494,111.2726899888782,82.9825627174234,30.903513824438974,99.98,5.910180594212562,92.82936560111584,breadfruit
85.03823272048601,74.7443041724987,117.05678354616938,21.4439922632196,77.22712622414548,7.392227456843132,187.46874477989815,plantain
42.95835547519194,134.37670949026992,5.0,20.86378880989491,55.17200235460662,6.036124758729704,157.52603648045664,wheat
29.348027508034246,96.93872588499396,51.76669114866524,20.636006832683265,29.95837029119106,6.427151215796239,142.0842218884724,blueberry
14.433391831234516,101.87156649644612,93.88206932401471,30.955508981054415,94.91741397841915,6.247835194645808,20.21,pumpkin
0.0,48.681676267058634,126.86102979784545,21.74132970798844,63.21029309028857,6.450790336264917,20.21,dragonfruit
95.56720433904954,21.71734174207566,50.86816999678214,33.482142196056216,75.58387697352869,6.138415432046614,159.2410523606748,soybean
0.0,72.90915552997348,44.35419805047161,25.709343749927108,96.5677762257265,6.386073445834797,159.7199271202502,cotton
85.80816052257128,82.69866196421187,5.0,20.309997261716024,90.85701540292895,6.1682502295851345,20.21,chia
3.8950104390303792,44.0710273568772,83.64910220728913,22.382356332047323,99.98,6.1219348318234905,68.48005765086378,tamarind
18.950061118367277,20.82947418257141,160.75422768943184,22.166896629912348,57.05552403766214,5.633699577297166,106.82843155869375,melon
35.404245015457654,28.21683491193728,5.0,25.930733777459906,99.98,6.427429595776615,60.171222275080645,pecan
0.0,53.77621094611762,5.0,26.47295136602409,62.90932989493379,6.724189173306449,88.86431868928618,leek
57.60781925570396,64.37161448328476,32.651205372368466,30.084077204930075,79.88604187253371,5.675844761405285,117.71837994260875,jute
62.761914282178225,41.65111903281077,146.3995417816267,37.23637507041279,88.77118597109894,7.479477627306252,151.24828613845847,radish
80.68659033875649,45.56313728623732,61.68023979521867,29.18093923298822,74.91503494545081,7.078015252086787,118.6327635984245,avocado
140.0,13.561434355115196,105.47153048663276,33.429907333984225,87.04206384668569,7.839692770723924,141.58021224326222,parsley
42.50904805369669,61.92997857971623,12.905612971527788,36.147663716913556,48.749092619456036,8.298385042733933,197.55020048800665,cabbage
39.92246940732769,57.1491029504644,42.85786537903313,26.71538023675802,46.53468647324483,5.852777620817569,188.6933429519089,millet
77.70143780693934,23.980164410668234,21.34256540748236,22.52921055724063,75.89785493071946,6.598091080107237,60.268837107571024,melon
6.575296746391565,50.133936476587124,57.745654421233134,34.889339949427665,48.85439001705275,6.597857524474816,79.80933316185272,sapodilla
34.91948271970207,80.67204675197976,5.0,21.919784044824045,67.12471379755797,6.692928750718762,186.46839763062167,date
56.07061102902876,46.27231616367799,51.005721899272714,23.389953528576264,32.19886927257387,6.155039280146596,126.03260883240475,amaranth
77.92346512148383,75.41078721351676,5.0,26.595816411774347,96.17002128787092,6.15571222406852,20.21,hazelnut
91.5673439026698,26.7182161565417,33.794729437934805,20.31093782486643,63.76567768671314,6.102112687555872,62.26798874453121,coconut
83.72593963829031,89.03061228046235,95.49269210874701,26.80188240322153,55.25557940571618,5.546007546497487,163.30373149482548,buckwheat
46.97353842196837,5.0,30.89018535922134,26.08333120946338,86.87754533123004,7.466624458084932,20.21,strawberry
26.57166338614833,109.30747685262267,107.84931986484621,27.499838807700808,68.6414760749384,5.093876608352959,104.21633714259433,celery
0.0,44.98017697668567,47.459427884410744,29.011041009265917,77.35829450403679,6.60781075752919,150.63780524374113,raspberry
74.3409378995539,13.019106830236744,5.0,28.526990171845085,96.25963176551173,7.17684558561511,103.88471002113657,blackberry
53.484141078192366,59.71297244993655,86.25181873132848,20.875295094047218,61.827479415486266,6.8051501061896955,36.252124068164406,plantain
75.58028464374323,41.848401647815265,27.57242642456912,30.61570676905836,65.55259142999259,6.5030990691697825,88.6371154145073,cauliflower
98.17686778396825,18.14905992971493,94.1515948136506,25.964434145313803,74.9366515645605,5.056507365767006,74.2495664701294,okra
115.41080808718056,9.244878965857836,44.88778639619064,24.05710738471682,89.09577041505918,4.964916812314263,62.09546462741722,tangelo
28.495207872419744,8.858777069262345,48.566727303786266,30.36141706848441,48.44871351837044,6.549993825025857,132.41542941207564,yam
68.0336932705527,68.69098391338032,30.313889595212984,29.42074861381694,99.98,7.156513713883995,214.24351860270446,grapes
131.00131726425306,70.06509835983248,100.45780663036976,27.06848526746782,63.61488241004416,5.701885213676501,57.7701830663759,mangosteen
140.0,21.975431201567854,36.9607523688428,22.62569258648191,44.69928981910475,6.734977661914784,20.21,kiwi
57.681447918857906,75.64472340712483,5.0,26.951882756230763,56.50057874482188,7.385433030048387,28.361559527408275,mungbean
96.77900290441539,34.87512184768307,26.26075446032949,21.479170871178823,69.15193499997905,7.9142224602919065,176.8284805643924,cotton
51.64885523857589,62.988059088732506,104.03708530533737,21.810926623366544,83.24472191417983,6.652078986285978,193.0510548045257,mandarin
0.0,75.2148200363154,14.442077480341098,20.998376327752794,99.04706500000175,6.863659521772462,146.56903035614556,quince
113.67881458767602,23.805023116498074,78.10774885482671,21.19413749713842,80.31080893878178,6.388868418006657,183.85961442025535,bamboo
23.036263244484168,57.60049288922703,39.61979546217953,26.372680433240962,52.15990540179257,5.076865847374562,20.21,sunflower
12.329145636683315,19.310664252003463,16.818764811636303,21.268145265832885,51.018564308014874,6.3640771967192835,89.07798781734813,teff
48.01415864665169,145.0,108.80251673422333,15.757030011048355,32.293314966991154,6.910964787475132,76.11783924109534,okra
51.792683964733584,43.29009037768684,105.8862803097156,19.902429901449857,56.329439950243064,5.741926320869895,152.9293195533635,raspberry
61.27873845643122,5.0,5.0,22.80810424215248,99.98,6.452714493472976,26.723564163573684,pigeonpeas
28.829036915910212,115.34762149809502,5.0,30.88358991517638,74.33103026220735,6.074974716794851,180.6263938579347,mothbeans
54.23819110666802,86.21891749576213,30.776822086759765,20.4375794564776,86.35941948238411,6.823994003050399,117.8842200283653,radish
68.71389292542386,35.75378551900265,156.9109628665933,26.63481518770362,86.5848551537614,6.3392928427178346,77.15207186404507,blueberry
73.22105897065617,102.6050017082699,82.19950542084541,30.610706153982886,82.0289701880759,4.952413632555478,150.30883582391806,betel
22.280154202199316,70.64204689855795,13.905925834359216,28.763303881812796,32.39137022764359,6.571740692434913,79.455587040371,soybean
33.88420420021243,62.88132435055024,93.42463582192757,29.260986513163036,64.45699779775981,6.303638685812722,170.7652954652657,cherry
26.22603522384022,55.24924452671004,46.542781294800506,25.17641353529238,74.71209102289329,5.618271232555849,191.89126987249995,grapes
60.16249879033783,45.401870396297554,100.59851526947779,25.11779136007991,79.1350381698208,5.720959745885336,175.85418247719878,tangelo
121.54377053800415,19.45957543302083,9.094629897798981,18.59358211148717,42.91585957688609,6.5439745405650545,20.21,cucumber
17.928931134867447,50.180258197437965,45.690476439886496,15.695129798312884,86.36042086145979,6.890115744727445,103.06477605710815,tangelo
63.86611356208802,54.454673655306145,82.19112969251981,21.726521281291113,95.80805314374962,7.835579390012115,183.16338104235973,papaya
0.0,76.47441565824421,5.0,26.485541133846244,99.3496557035547,5.35438126466369,166.71458628690328,mango
19.701128500468045,63.54334073859334,70.44080462757263,28.89223162231021,78.23517517006036,7.684384467405815,20.21,persimmon
40.25778980260179,30.225884935159204,38.77583302002181,26.008601227500794,72.58279712565255,6.637796316164458,166.93489815567085,plum
32.58895758904987,52.090735644440905,67.45387997322668,27.977755415134503,59.746568360390434,6.731987282868206,29.780104550553048,almond
96.24046061252916,45.28275468823086,57.99256802884475,24.607694196807667,42.776205894833765,6.2168558711817985,143.5158916862385,currant
19.936054903779997,42.919275528522995,102.99445943992174,20.727609354785436,92.09776687596123,7.313328090084704,135.07829955377954,spinach
